REF_AREA,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,AGE_GROUP,2010_hdi,2018_hdi,2010_hcp,2018_hcp,2010_hci,2018_hci
NOR,Norway,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,6.6713562747652,6.94929365357634,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,5.99077229201365,6.02146595745973,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,6.15973476296814,6.17428983823904,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,5.91080781905743,5.70688061278394,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,6.02518475050753,5.66280114312549,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,4.54634116021478,5.17871346946706,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,4.42899929246663,5.0851301221487,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,retirement_age,16.8546952905812,18.515469879957,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 65 and above, female",Female,65 years old and over,retirement_age,412183.0,487908.0,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 65 and above, male",Male,65 years old and over,retirement_age,320241.0,419654.0,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 65 and above, male (% of male population)",Male,65 years old and over,retirement_age,13.1045082847697,15.6775712151153,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,Population ages 65 and above (% of total population),Total,65 years old and over,retirement_age,14.9802767836288,17.0853969570307,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 65 and above, total",Total,65 years old and over,retirement_age,732423.0,907562.0,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 70-74, female (% of female population)",Female,70 to 74 years old,retirement_age,3.48261534328292,4.86071263760618,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 70-74, male (% of male population)",Male,70 to 74 years old,retirement_age,3.09325895434834,4.58933241030502,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 75-79, female (% of female population)",Female,75 to 79 years old,retirement_age,3.00327831848474,3.23877367312118,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 75-79, male (% of male population)",Male,75 to 79 years old,retirement_age,2.38412964597551,2.77988184316003,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 80 and above, female (% of female population)",Female,80 years old and over,retirement_age,5.82246046859876,5.23727009976258,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,"Population ages 80 and above, male (% of male population)",Male,80 years old and over,retirement_age,3.19812039197922,3.2232268395016,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,GDP per capita (current US$),Total,All age ranges or no breakdown by age,other,88163.2085931423,82792.84271133045,67.579,66.064,0.7705670595169067,0.7685348391532898
NOR,Norway,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,other,-0.4606312403318924,0.16556078869088253,67.579,66.064,0.7705670595169067,0.7685348391532898
OMN,Oman,"Population ages 20-24, female (% of female population)",Female,20 to 24 years old,working_age,11.6260587699855,8.61355073806436,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 20-24, male (% of male population)",Male,20 to 24 years old,working_age,12.1552073021151,7.81780445165844,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 25-29, female (% of female population)",Female,25 to 29 years old,working_age,11.3302719623116,11.1660181582361,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 25-29, male (% of male population)",Male,25 to 29 years old,working_age,14.6383498016948,16.5159532727772,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 30-34, female (% of female population)",Female,30 to 34 years old,working_age,9.2158587936102,11.2132357482552,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 30-34, male (% of male population)",Male,30 to 34 years old,working_age,11.1737054124562,17.0663300632558,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 35-39, female (% of female population)",Female,35 to 39 years old,working_age,6.57332003863338,8.8502871965907,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 35-39, male (% of male population)",Male,35 to 39 years old,working_age,8.64069086177161,12.6635675205684,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,working_age,4.65711139059319,6.34460502748441,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,working_age,6.50528295073189,8.33774929480299,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,working_age,3.55647699715808,4.03523562472979,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,working_age,4.62589735447759,5.84263175077695,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,working_age,2.90076050779269,2.94052251250695,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,3.52768490327562,3.75360361759145,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,1.91273442331344,2.41736149712803,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,2.02657352236148,2.50352703416083,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,1.54120951659637,1.74634055957013,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,1.37148140538319,1.4627980773992,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,1.1424119457743,1.31085170773887,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,0.972349340954231,0.772514899149064,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 65 and above, female",Female,65 years old and over,retirement_age,35078.0,59275.0,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,retirement_age,3.04667794631628,3.66098449756037,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 65 and above, male (% of male population)",Male,65 years old and over,retirement_age,2.37172422810393,1.99793371609662,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 65 and above, male",Male,65 years old and over,retirement_age,38093.0,59514.0,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,Population ages 65 and above (% of total population),Total,65 years old and over,retirement_age,2.65354244471152,2.5835616542633,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 65 and above, total",Total,65 years old and over,retirement_age,73170.0,118789.0,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 70-74, female (% of female population)",Female,70 to 74 years old,retirement_age,0.81661652202311,0.961367426347971,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 70-74, male (% of male population)",Male,70 to 74 years old,retirement_age,0.657893917602157,0.544703322084311,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 75-79, female (% of female population)",Female,75 to 79 years old,retirement_age,0.544411014682074,0.660490395898956,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 75-79, male (% of male population)",Male,75 to 79 years old,retirement_age,0.406323352696889,0.352308958960513,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 80 and above, female (% of female population)",Female,80 years old and over,retirement_age,0.543238463836795,0.728274967574578,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,"Population ages 80 and above, male (% of male population)",Male,80 years old and over,retirement_age,0.335157616850652,0.328406535902732,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,other,-0.23290639318538808,-0.04523823550097461,69.08,76.829,0.5475524663925171,0.6111873388290405
OMN,Oman,GDP per capita (current US$),Total,All age ranges or no breakdown by age,other,23570.179814732484,19901.76156420162,69.08,76.829,0.5475524663925171,0.6111873388290405
PAK,Pakistan,"Population ages 20-24, female (% of female population)",Female,20 to 24 years old,working_age,9.77816545646795,9.17727893584954,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 20-24, male (% of male population)",Male,20 to 24 years old,working_age,9.78289657865079,9.44477554843368,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 25-29, female (% of female population)",Female,25 to 29 years old,working_age,8.17988823843951,8.02398233270612,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 25-29, male (% of male population)",Male,25 to 29 years old,working_age,8.10255963269163,8.21949196296928,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 30-34, female (% of female population)",Female,30 to 34 years old,working_age,6.47192616277577,6.89960615264361,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 30-34, male (% of male population)",Male,30 to 34 years old,working_age,6.41924423479056,6.93161894385483,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 35-39, female (% of female population)",Female,35 to 39 years old,working_age,5.34300234638043,5.71884177098369,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 35-39, male (% of male population)",Male,35 to 39 years old,working_age,5.28217007602252,5.68705740233584,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,working_age,4.55379546956112,4.65315080926473,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,working_age,4.50394313291104,4.60607110089983,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,working_age,3.96985074851505,3.94671723167399,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,working_age,3.91614588670847,3.86715824326332,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,working_age,3.28626604084151,3.4423427281904,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,3.22816603743731,3.34456130867781,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,2.50922867369457,2.9484976449383,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,2.43540336851862,2.81628348051339,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,1.96065593914853,2.30747767938859,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,1.91091558815813,2.14750324835004,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,1.54634933781064,1.63303652569774,55.951,56.239,,0.3993035852909088
PAK,Pakistan,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,1.54486628985842,1.4611775709784,55.951,56.239,,0.3993035852909088
